"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.56700441378375
"[0,15)","[15,25)",0.241734807521037
"[0,15)","[25,50)",0.663689008457535
"[0,15)","[50,70)",0.285288362013282
"[0,15)","[70,Inf)",0.00806721253522824
"[15,25)","[0,15)",0.327551128363922
"[15,25)","[15,25)",3.19605917674402
"[15,25)","[25,50)",0.536039156323439
"[15,25)","[50,70)",0.199097150899249
"[15,25)","[70,Inf)",0.00196467184156773
"[25,50)","[0,15)",0.292312993445029
"[25,50)","[15,25)",0.17455035333238
"[25,50)","[25,50)",0.24855988382009
"[25,50)","[50,70)",0.0773555919491275
"[25,50)","[70,Inf)",0.0022118167851623
"[50,70)","[0,15)",0.147468962198982
"[50,70)","[15,25)",0.0760857646979676
"[50,70)","[25,50)",0.0907873479262602
"[50,70)","[50,70)",0.072509157494781
"[50,70)","[70,Inf)",0.00865884314104916
"[70,Inf)","[0,15)",0.00746414493612082
"[70,Inf)","[15,25)",0.00134390441850777
"[70,Inf)","[25,50)",0.00464646017731467
"[70,Inf)","[50,70)",0.0154984115436835
"[70,Inf)","[70,Inf)",0.00546665834035049
