"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",1.17663242205484
"[0,15)","[15,25)",0.31074990202903
"[0,15)","[25,50)",1.93689442475756
"[0,15)","[50,70)",0.652550536187175
"[0,15)","[70,Inf)",0.178021541882052
"[15,25)","[0,15)",0.494784546402945
"[15,25)","[15,25)",0.71450369919474
"[15,25)","[25,50)",1.26894553077794
"[15,25)","[50,70)",0.748609088626091
"[15,25)","[70,Inf)",0.146800633794164
"[25,50)","[0,15)",0.869309198068645
"[25,50)","[15,25)",0.357689490320629
"[25,50)","[25,50)",1.18209379773119
"[25,50)","[50,70)",0.691581215358569
"[25,50)","[70,Inf)",0.220769644047546
"[50,70)","[0,15)",0.348084883077185
"[50,70)","[15,25)",0.250796216758289
"[50,70)","[25,50)",0.821950898678769
"[50,70)","[50,70)",1.16039623393018
"[50,70)","[70,Inf)",0.32077835438135
"[70,Inf)","[0,15)",0.177254219784712
"[70,Inf)","[15,25)",0.0918008767266911
"[70,Inf)","[25,50)",0.489773244158604
"[70,Inf)","[50,70)",0.598767290836078
"[70,Inf)","[70,Inf)",0.617300283766981
