"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",0.0314371582479315
"[0,15)","[15,25)",0.0671046227792156
"[0,15)","[25,50)",0.215442648503492
"[0,15)","[50,70)",0.0361048595553611
"[0,15)","[70,Inf)",0.000935913107376652
"[15,25)","[0,15)",0.100590772622787
"[15,25)","[15,25)",0.730174286665831
"[15,25)","[25,50)",1.23532166127026
"[15,25)","[50,70)",0.187811419262118
"[15,25)","[70,Inf)",0.00948233532525541
"[25,50)","[0,15)",0.188561789364897
"[25,50)","[15,25)",0.721267500317133
"[25,50)","[25,50)",3.2134502408506
"[25,50)","[50,70)",0.479823472421541
"[25,50)","[70,Inf)",0.0294486641665823
"[50,70)","[0,15)",0.0974681299383275
"[50,70)","[15,25)",0.338230886341525
"[50,70)","[25,50)",1.47998206181226
"[50,70)","[50,70)",0.395347728700819
"[50,70)","[70,Inf)",0.0270339661962089
"[70,Inf)","[0,15)",0.00861106553875087
"[70,Inf)","[15,25)",0.0582010701054352
"[70,Inf)","[25,50)",0.309574338074417
"[70,Inf)","[50,70)",0.0921370191849487
"[70,Inf)","[70,Inf)",0.00517589992303595
