"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",6.97733219560495
"[0,15)","[15,25)",0.949613041593077
"[0,15)","[25,50)",3.75327014240753
"[0,15)","[50,70)",1.46803144414112
"[0,15)","[70,Inf)",0.390399219719808
"[15,25)","[0,15)",1.43799505493837
"[15,25)","[15,25)",5.69318837175325
"[15,25)","[25,50)",4.9435591030817
"[15,25)","[50,70)",1.88973329591481
"[15,25)","[70,Inf)",0.367386751415865
"[25,50)","[0,15)",1.5851366429627
"[25,50)","[15,25)",1.37875115772741
"[25,50)","[25,50)",6.83619346077051
"[25,50)","[50,70)",3.10199542724043
"[25,50)","[70,Inf)",0.664430458579618
"[50,70)","[0,15)",0.766092520451738
"[50,70)","[15,25)",0.651231887016706
"[50,70)","[25,50)",3.83292336436887
"[50,70)","[50,70)",3.74407668037013
"[50,70)","[70,Inf)",1.11294963934342
"[70,Inf)","[0,15)",0.360412390773406
"[70,Inf)","[15,25)",0.223977060736946
"[70,Inf)","[25,50)",1.45239058128099
"[70,Inf)","[50,70)",1.96888532122917
"[70,Inf)","[70,Inf)",1.54107773323824
