"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.95261910306971
"[0,15)","[15,25)",0.318255291767126
"[0,15)","[25,50)",0.529872121377379
"[0,15)","[50,70)",0.100626155353782
"[0,15)","[70,Inf)",0.00108196027612747
"[15,25)","[0,15)",0.666230215567596
"[15,25)","[15,25)",4.29120551030369
"[15,25)","[25,50)",0.479720110700521
"[15,25)","[50,70)",0.0798377575263709
"[15,25)","[70,Inf)",0.000319061259054778
"[25,50)","[0,15)",0.795335975365861
"[25,50)","[15,25)",0.341477854614888
"[25,50)","[25,50)",0.271269684378986
"[25,50)","[50,70)",0.027237919960379
"[25,50)","[70,Inf)",0.000318490147426302
"[50,70)","[0,15)",0.489539006610261
"[50,70)","[15,25)",0.184213511018596
"[50,70)","[25,50)",0.0882798619643112
"[50,70)","[50,70)",0.0267523055761344
"[50,70)","[70,Inf)",0.00119557674565128
"[70,Inf)","[0,15)",0.0219914637389407
"[70,Inf)","[15,25)",0.00307576834455304
"[70,Inf)","[25,50)",0.00431279946965853
"[70,Inf)","[50,70)",0.00499391956643888
"[70,Inf)","[70,Inf)",0.00126126184793883
