"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",3.79903709830731
"[0,15)","[15,25)",0.537690270927423
"[0,15)","[25,50)",1.45818323742896
"[0,15)","[50,70)",0.403922666776248
"[0,15)","[70,Inf)",0.0652346111947902
"[15,25)","[0,15)",1.17291611985482
"[15,25)","[15,25)",3.52567218480141
"[15,25)","[25,50)",2.05194367400884
"[15,25)","[50,70)",0.496853174503136
"[15,25)","[70,Inf)",0.0604253695737497
"[25,50)","[0,15)",1.19124523673718
"[25,50)","[15,25)",0.768457288635301
"[25,50)","[25,50)",2.9766452224394
"[25,50)","[50,70)",0.950804850899875
"[25,50)","[70,Inf)",0.100371100749482
"[50,70)","[0,15)",0.627992811100124
"[50,70)","[15,25)",0.35411941615506
"[50,70)","[25,50)",1.80950072059322
"[50,70)","[50,70)",1.33032213088406
"[50,70)","[70,Inf)",0.217784367610676
"[70,Inf)","[0,15)",0.369645396457973
"[70,Inf)","[15,25)",0.156961001920644
"[70,Inf)","[25,50)",0.696188483776076
"[70,Inf)","[50,70)",0.793738561214858
"[70,Inf)","[70,Inf)",0.315226064510887
