"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.98274229726263
"[0,15)","[15,25)",0.335689304522858
"[0,15)","[25,50)",0.566366142309858
"[0,15)","[50,70)",0.100642337712944
"[0,15)","[70,Inf)",0.000969311370692523
"[15,25)","[0,15)",0.654197025966778
"[15,25)","[15,25)",4.32648707596729
"[15,25)","[25,50)",0.506194285929425
"[15,25)","[50,70)",0.0786826153614996
"[15,25)","[70,Inf)",0.000282334793640681
"[25,50)","[0,15)",0.769610977957548
"[25,50)","[15,25)",0.35081067365167
"[25,50)","[25,50)",0.286926062698077
"[25,50)","[50,70)",0.0267822114980481
"[25,50)","[70,Inf)",0.000286639419080362
"[50,70)","[0,15)",0.482731271961931
"[50,70)","[15,25)",0.19249595597869
"[50,70)","[25,50)",0.0945337355157725
"[50,70)","[50,70)",0.0264173211423513
"[50,70)","[70,Inf)",0.00104792437062797
"[70,Inf)","[0,15)",0.0217501206679609
"[70,Inf)","[15,25)",0.00323132670890588
"[70,Inf)","[25,50)",0.00473325941564879
"[70,Inf)","[50,70)",0.00490098884028212
"[70,Inf)","[70,Inf)",0.00119589677854148
