"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",1.32659515802358
"[0,15)","[15,25)",0.437052249982887
"[0,15)","[25,50)",1.88964283699924
"[0,15)","[50,70)",0.598443659463607
"[0,15)","[70,Inf)",0.141294418240514
"[15,25)","[0,15)",0.562963795638037
"[15,25)","[15,25)",0.992968335812963
"[15,25)","[25,50)",1.2415585675033
"[15,25)","[50,70)",0.706078239973241
"[15,25)","[70,Inf)",0.115457166639651
"[25,50)","[0,15)",0.955408296651071
"[25,50)","[15,25)",0.487337002966885
"[25,50)","[25,50)",1.17646767330328
"[25,50)","[50,70)",0.654359153137694
"[25,50)","[70,Inf)",0.169147147094833
"[50,70)","[0,15)",0.388076704323664
"[50,70)","[15,25)",0.355467602668665
"[50,70)","[25,50)",0.839269039591324
"[50,70)","[50,70)",1.07485021412501
"[50,70)","[70,Inf)",0.252735915279254
"[70,Inf)","[0,15)",0.196798340336689
"[70,Inf)","[15,25)",0.124844730364298
"[70,Inf)","[25,50)",0.465963415936546
"[70,Inf)","[50,70)",0.542836553655514
"[70,Inf)","[70,Inf)",0.47842957562113
