"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.62679005641875
"[0,15)","[15,25)",0.281471252918788
"[0,15)","[25,50)",0.670863983877705
"[0,15)","[50,70)",0.226026966956384
"[0,15)","[70,Inf)",0.00594266471533026
"[15,25)","[0,15)",0.403047389775349
"[15,25)","[15,25)",3.55467429780272
"[15,25)","[25,50)",0.563078032419978
"[15,25)","[50,70)",0.162927588314743
"[15,25)","[70,Inf)",0.00135487635955525
"[25,50)","[0,15)",0.406064322874596
"[25,50)","[15,25)",0.238562522328416
"[25,50)","[25,50)",0.276705943283098
"[25,50)","[50,70)",0.0608970767810525
"[25,50)","[70,Inf)",0.00143718921623915
"[50,70)","[0,15)",0.219657137253828
"[50,70)","[15,25)",0.110828851320151
"[50,70)","[25,50)",0.0977730512006244
"[50,70)","[50,70)",0.0571387901943994
"[50,70)","[70,Inf)",0.0059875829920796
"[70,Inf)","[0,15)",0.0108225711093543
"[70,Inf)","[15,25)",0.00172711806225435
"[70,Inf)","[25,50)",0.00432417053310998
"[70,Inf)","[50,70)",0.0112201737418693
"[70,Inf)","[70,Inf)",0.00358017913370379
