"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",2.09123752902539
"[0,15)","[15,25)",0.566950611858697
"[0,15)","[25,50)",1.98563316370225
"[0,15)","[50,70)",0.416219905661917
"[0,15)","[70,Inf)",0.0603612194197524
"[15,25)","[0,15)",0.889151342678973
"[15,25)","[15,25)",1.30306510830512
"[15,25)","[25,50)",1.25773611476875
"[15,25)","[50,70)",0.527402596532774
"[15,25)","[70,Inf)",0.0482931819968038
"[25,50)","[0,15)",1.52698415581352
"[25,50)","[15,25)",0.616729303609255
"[25,50)","[25,50)",1.25440193508913
"[25,50)","[50,70)",0.462456975203174
"[25,50)","[70,Inf)",0.0685138217161674
"[50,70)","[0,15)",0.628856332760473
"[50,70)","[15,25)",0.508089705389595
"[50,70)","[25,50)",0.908582595790064
"[50,70)","[50,70)",0.748640734628274
"[50,70)","[70,Inf)",0.098584659834917
"[70,Inf)","[0,15)",0.337061656044793
"[70,Inf)","[15,25)",0.171951792209195
"[70,Inf)","[25,50)",0.497501077370115
"[70,Inf)","[50,70)",0.364361176193488
"[70,Inf)","[70,Inf)",0.218863413578928
