"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",0.0191507673249271
"[0,15)","[15,25)",0.0448206547883403
"[0,15)","[25,50)",0.204985426882455
"[0,15)","[50,70)",0.0680575693800919
"[0,15)","[70,Inf)",0.00327721217505059
"[15,25)","[0,15)",0.0617455950083118
"[15,25)","[15,25)",0.488588412019261
"[15,25)","[25,50)",1.16267436219983
"[15,25)","[50,70)",0.367189218646637
"[15,25)","[70,Inf)",0.0339063324709839
"[25,50)","[0,15)",0.113873277131832
"[25,50)","[15,25)",0.468844845299979
"[25,50)","[25,50)",3.00386552331007
"[25,50)","[50,70)",0.926578576902425
"[25,50)","[70,Inf)",0.111138479298812
"[50,70)","[0,15)",0.0510583065770378
"[50,70)","[15,25)",0.199964135545275
"[50,70)","[25,50)",1.25133443041799
"[50,70)","[50,70)",0.675591195419919
"[50,70)","[70,Inf)",0.0882066674134207
"[70,Inf)","[0,15)",0.00509432291835116
"[70,Inf)","[15,25)",0.0382591171250293
"[70,Inf)","[25,50)",0.31099079054193
"[70,Inf)","[50,70)",0.182765135525495
"[70,Inf)","[70,Inf)",0.0165903155628521
