"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",0.0285559876367427
"[0,15)","[15,25)",0.0618522079014155
"[0,15)","[25,50)",0.198893903604684
"[0,15)","[50,70)",0.052123273335801
"[0,15)","[70,Inf)",0.00129162920118269
"[15,25)","[0,15)",0.0918924141174303
"[15,25)","[15,25)",0.678839689854792
"[15,25)","[25,50)",1.13532580597107
"[15,25)","[50,70)",0.27385476096223
"[15,25)","[70,Inf)",0.0130072779345496
"[25,50)","[0,15)",0.172172409276144
"[25,50)","[15,25)",0.661512630288443
"[25,50)","[25,50)",2.93887711728708
"[25,50)","[50,70)",0.70432405250898
"[25,50)","[70,Inf)",0.0402338034280027
"[50,70)","[0,15)",0.0865893585123334
"[50,70)","[15,25)",0.306216566180554
"[50,70)","[25,50)",1.35164697000726
"[50,70)","[50,70)",0.562399267008583
"[50,70)","[70,Inf)",0.0352911707112024
"[70,Inf)","[0,15)",0.00802439644389709
"[70,Inf)","[15,25)",0.0543921828184157
"[70,Inf)","[25,50)",0.288751019526192
"[70,Inf)","[50,70)",0.131979885275998
"[70,Inf)","[70,Inf)",0.00783324407790061
