"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",0.019048884376569
"[0,15)","[15,25)",0.0381739439559683
"[0,15)","[25,50)",0.321161537593336
"[0,15)","[50,70)",0.0319237452534077
"[0,15)","[70,Inf)",0.000416479715732405
"[15,25)","[0,15)",0.0680615747064489
"[15,25)","[15,25)",0.510513627429477
"[15,25)","[25,50)",2.09782809586764
"[15,25)","[50,70)",0.189243780584898
"[15,25)","[70,Inf)",0.00522909231800773
"[25,50)","[0,15)",0.134935941601554
"[25,50)","[15,25)",0.494355137311214
"[25,50)","[25,50)",5.07943086603825
"[25,50)","[50,70)",0.444021834545139
"[25,50)","[70,Inf)",0.0139946942160747
"[50,70)","[0,15)",0.0751163411604678
"[50,70)","[15,25)",0.249751004328561
"[50,70)","[25,50)",2.48668514832555
"[50,70)","[50,70)",0.395866976007156
"[50,70)","[70,Inf)",0.0136838404598991
"[70,Inf)","[0,15)",0.0057655569233838
"[70,Inf)","[15,25)",0.0406011895431055
"[70,Inf)","[25,50)",0.461112301081998
"[70,Inf)","[50,70)",0.0805072186293845
"[70,Inf)","[70,Inf)",0.0028871799421363
