"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",0.0187276241244248
"[0,15)","[15,25)",0.0432138709026912
"[0,15)","[25,50)",0.213015991340564
"[0,15)","[50,70)",0.0696276915824406
"[0,15)","[70,Inf)",0.00305089939489723
"[15,25)","[0,15)",0.0603656154269125
"[15,25)","[15,25)",0.471534775196982
"[15,25)","[25,50)",1.19555957157991
"[15,25)","[50,70)",0.375216510701781
"[15,25)","[70,Inf)",0.0313763395770127
"[25,50)","[0,15)",0.1119375480269
"[25,50)","[15,25)",0.449747067429005
"[25,50)","[25,50)",3.12029876818151
"[25,50)","[50,70)",0.953728859251871
"[25,50)","[70,Inf)",0.0947439353913842
"[50,70)","[0,15)",0.0501436487464671
"[50,70)","[15,25)",0.193441394211996
"[50,70)","[25,50)",1.30705925944136
"[50,70)","[50,70)",0.692384282363618
"[50,70)","[70,Inf)",0.0753275620035948
"[70,Inf)","[0,15)",0.00510748764962396
"[70,Inf)","[15,25)",0.0376023729477164
"[70,Inf)","[25,50)",0.301833386597503
"[70,Inf)","[50,70)",0.175105349601569
"[70,Inf)","[70,Inf)",0.0169916260926844
