"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.72724007626271
"[0,15)","[15,25)",0.292905953652728
"[0,15)","[25,50)",0.698363534319615
"[0,15)","[50,70)",0.197368197203439
"[0,15)","[70,Inf)",0.00261063025014414
"[15,25)","[0,15)",0.483198598465629
"[15,25)","[15,25)",3.78359391014026
"[15,25)","[25,50)",0.590670475916072
"[15,25)","[50,70)",0.146120301458983
"[15,25)","[70,Inf)",0.000722999735777673
"[25,50)","[0,15)",0.526566485774545
"[25,50)","[15,25)",0.26906693159425
"[25,50)","[25,50)",0.301285175182121
"[25,50)","[50,70)",0.0530952186578296
"[25,50)","[70,Inf)",0.000788359386083397
"[50,70)","[0,15)",0.29957768583379
"[50,70)","[15,25)",0.133994028785829
"[50,70)","[25,50)",0.106884184721923
"[50,70)","[50,70)",0.0498927081534048
"[50,70)","[70,Inf)",0.00287638361754193
"[70,Inf)","[0,15)",0.0140440359523378
"[70,Inf)","[15,25)",0.00234978054321834
"[70,Inf)","[25,50)",0.0056246972204994
"[70,Inf)","[50,70)",0.0101931725473193
"[70,Inf)","[70,Inf)",0.0025540272371822
