"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",1.34019341766651
"[0,15)","[15,25)",0.495584930178594
"[0,15)","[25,50)",2.06967963854814
"[0,15)","[50,70)",0.573577470482559
"[0,15)","[70,Inf)",0.104228672744703
"[15,25)","[0,15)",0.565795441336315
"[15,25)","[15,25)",1.12051046165569
"[15,25)","[25,50)",1.33522036896517
"[15,25)","[50,70)",0.688584435669013
"[15,25)","[70,Inf)",0.0810485878546128
"[25,50)","[0,15)",0.957482788539777
"[25,50)","[15,25)",0.541052546737217
"[25,50)","[25,50)",1.29910541270325
"[25,50)","[50,70)",0.636199446845365
"[25,50)","[70,Inf)",0.120831031198822
"[50,70)","[0,15)",0.388056440256438
"[50,70)","[15,25)",0.408054959729339
"[50,70)","[25,50)",0.930396888721306
"[50,70)","[50,70)",1.03672993096098
"[50,70)","[70,Inf)",0.168463556015534
"[70,Inf)","[0,15)",0.216487273151217
"[70,Inf)","[15,25)",0.147451523065595
"[70,Inf)","[25,50)",0.542495069854554
"[70,Inf)","[50,70)",0.517187851967832
"[70,Inf)","[70,Inf)",0.375042485783894
