"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",0.0425803086826725
"[0,15)","[15,25)",0.0574607023383127
"[0,15)","[25,50)",0.150244434162104
"[0,15)","[50,70)",0.021399725026575
"[0,15)","[70,Inf)",0.0004233081958241
"[15,25)","[0,15)",0.134761052696947
"[15,25)","[15,25)",0.662719734551783
"[15,25)","[25,50)",0.849860384590586
"[15,25)","[50,70)",0.109165040513891
"[15,25)","[70,Inf)",0.00423003688564328
"[25,50)","[0,15)",0.279434458748718
"[25,50)","[15,25)",0.673962432046257
"[25,50)","[25,50)",2.32390198441318
"[25,50)","[50,70)",0.292302142244346
"[25,50)","[70,Inf)",0.0117239728215643
"[50,70)","[0,15)",0.146976396549536
"[50,70)","[15,25)",0.319690343306598
"[50,70)","[25,50)",1.07941843925571
"[50,70)","[50,70)",0.245423255241243
"[50,70)","[70,Inf)",0.0105809773550838
"[70,Inf)","[0,15)",0.0133345148447477
"[70,Inf)","[15,25)",0.0568160754527105
"[70,Inf)","[25,50)",0.198570064547689
"[70,Inf)","[50,70)",0.048529623780253
"[70,Inf)","[70,Inf)",0.00345638361549264
