"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",2.22888706484485
"[0,15)","[15,25)",0.541283888832874
"[0,15)","[25,50)",2.20415249974967
"[0,15)","[50,70)",0.357846071785588
"[0,15)","[70,Inf)",0.0365130995344426
"[15,25)","[0,15)",0.938576000086169
"[15,25)","[15,25)",1.25830904955617
"[15,25)","[25,50)",1.30789358150684
"[15,25)","[50,70)",0.452954386233738
"[15,25)","[70,Inf)",0.0288118713331991
"[25,50)","[0,15)",1.68185227319495
"[25,50)","[15,25)",0.575538355878829
"[25,50)","[25,50)",1.39442065121731
"[25,50)","[50,70)",0.399284026173743
"[25,50)","[70,Inf)",0.0400628051586848
"[50,70)","[0,15)",0.683739632353017
"[50,70)","[15,25)",0.499119600805566
"[50,70)","[25,50)",0.999839357991205
"[50,70)","[50,70)",0.642893724469048
"[50,70)","[70,Inf)",0.0581399814851279
"[70,Inf)","[0,15)",0.368042810344651
"[70,Inf)","[15,25)",0.167485324747061
"[70,Inf)","[25,50)",0.52923040199119
"[70,Inf)","[50,70)",0.306711476321381
"[70,Inf)","[70,Inf)",0.133851647482591
