"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",5.08049305031822
"[0,15)","[15,25)",0.360828885334695
"[0,15)","[25,50)",0.530484902447821
"[0,15)","[50,70)",0.0918915787639204
"[0,15)","[70,Inf)",0.000880850168681421
"[15,25)","[0,15)",0.682942969215194
"[15,25)","[15,25)",4.48247290396468
"[15,25)","[25,50)",0.47849340669078
"[15,25)","[50,70)",0.0713773581367645
"[15,25)","[70,Inf)",0.000255912946525923
"[25,50)","[0,15)",0.796068748305576
"[25,50)","[15,25)",0.37731207769954
"[25,50)","[25,50)",0.278616610101566
"[25,50)","[50,70)",0.0241841467055732
"[25,50)","[70,Inf)",0.000255910187673628
"[50,70)","[0,15)",0.501232446848323
"[50,70)","[15,25)",0.20460839124817
"[50,70)","[25,50)",0.0879034195142736
"[50,70)","[50,70)",0.0239974174213272
"[50,70)","[70,Inf)",0.000940628234029117
"[70,Inf)","[0,15)",0.0230608303280965
"[70,Inf)","[15,25)",0.0035209889584523
"[70,Inf)","[25,50)",0.00446460382930018
"[70,Inf)","[50,70)",0.00451321980224774
"[70,Inf)","[70,Inf)",0.00113013163956724
