"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",13.2842392468235
"[0,15)","[15,25)",1.28520181442956
"[0,15)","[25,50)",4.27178637633358
"[0,15)","[50,70)",0.825597037008122
"[0,15)","[70,Inf)",0.0702653733146182
"[15,25)","[0,15)",2.73159922201838
"[15,25)","[15,25)",8.80437478986045
"[15,25)","[25,50)",5.53621810544712
"[15,25)","[50,70)",1.19706427232334
"[15,25)","[70,Inf)",0.0644133760080105
"[25,50)","[0,15)",3.49252871853337
"[25,50)","[15,25)",2.12959981569093
"[25,50)","[25,50)",7.82629983017593
"[25,50)","[50,70)",1.81782596265864
"[25,50)","[70,Inf)",0.114635712933956
"[50,70)","[0,15)",1.74255416521837
"[50,70)","[15,25)",1.1887484933933
"[50,70)","[25,50)",4.69288598582414
"[50,70)","[50,70)",2.1961413220156
"[50,70)","[70,Inf)",0.188443852114917
"[70,Inf)","[0,15)",0.806545652079181
"[70,Inf)","[15,25)",0.347870825555782
"[70,Inf)","[25,50)",1.6094484576691
"[70,Inf)","[50,70)",1.02482900606707
"[70,Inf)","[70,Inf)",0.302339410146557
