"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.55847071270223
"[0,15)","[15,25)",0.246241154085965
"[0,15)","[25,50)",0.72589302853229
"[0,15)","[50,70)",0.239058894573223
"[0,15)","[70,Inf)",0.00415522022852725
"[15,25)","[0,15)",0.401799402421444
"[15,25)","[15,25)",3.39407917216463
"[15,25)","[25,50)",0.595649630603813
"[15,25)","[50,70)",0.17251442659261
"[15,25)","[70,Inf)",0.00104935077052881
"[25,50)","[0,15)",0.412038141006017
"[25,50)","[15,25)",0.206070649710689
"[25,50)","[25,50)",0.305342528553039
"[25,50)","[50,70)",0.066262057554011
"[25,50)","[70,Inf)",0.00113555023940492
"[50,70)","[0,15)",0.21477956016096
"[50,70)","[15,25)",0.0944561110399651
"[50,70)","[25,50)",0.104878934424596
"[50,70)","[50,70)",0.0619158587684721
"[50,70)","[70,Inf)",0.004498747349134
"[70,Inf)","[0,15)",0.0108783132582188
"[70,Inf)","[15,25)",0.00167419021825024
"[70,Inf)","[25,50)",0.00523731956339104
"[70,Inf)","[50,70)",0.0131077843800799
"[70,Inf)","[70,Inf)",0.00321454078140648
