"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.9378081277364
"[0,15)","[15,25)",0.384751775487361
"[0,15)","[25,50)",0.651409604106214
"[0,15)","[50,70)",0.15756223624829
"[0,15)","[70,Inf)",0.00207653044178267
"[15,25)","[0,15)",0.52406345139517
"[15,25)","[15,25)",4.22412849605888
"[15,25)","[25,50)",0.56909860679937
"[15,25)","[50,70)",0.114410602613664
"[15,25)","[70,Inf)",0.000556714551895953
"[25,50)","[0,15)",0.564967858961679
"[25,50)","[15,25)",0.363617698105634
"[25,50)","[25,50)",0.314015292763588
"[25,50)","[50,70)",0.0406813177943771
"[25,50)","[70,Inf)",0.000586223578088199
"[50,70)","[0,15)",0.342669739866218
"[50,70)","[15,25)",0.183320812328134
"[50,70)","[25,50)",0.102010400244811
"[50,70)","[50,70)",0.0390027406205141
"[50,70)","[70,Inf)",0.0021968765972583
"[70,Inf)","[0,15)",0.0158944193708692
"[70,Inf)","[15,25)",0.00313950240357812
"[70,Inf)","[25,50)",0.00517368595270541
"[70,Inf)","[50,70)",0.00773099216471907
"[70,Inf)","[70,Inf)",0.00211503666364898
