"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.65317416191372
"[0,15)","[15,25)",0.283190251201064
"[0,15)","[25,50)",0.745438191634308
"[0,15)","[50,70)",0.2432989990606
"[0,15)","[70,Inf)",0.00460161313478006
"[15,25)","[0,15)",0.38368398727835
"[15,25)","[15,25)",3.46894334131946
"[15,25)","[25,50)",0.613369131697138
"[15,25)","[50,70)",0.172058796461183
"[15,25)","[70,Inf)",0.00109220152661355
"[25,50)","[0,15)",0.382666783755068
"[25,50)","[15,25)",0.232946444358494
"[25,50)","[25,50)",0.307214400640066
"[25,50)","[50,70)",0.0645929409383763
"[25,50)","[70,Inf)",0.00120945717255382
"[50,70)","[0,15)",0.212805867210873
"[50,70)","[15,25)",0.111332969258766
"[50,70)","[25,50)",0.1100570895542
"[50,70)","[50,70)",0.0603598226064735
"[50,70)","[70,Inf)",0.00471360967478129
"[70,Inf)","[0,15)",0.0103293566220364
"[70,Inf)","[15,25)",0.00181371724681132
"[70,Inf)","[25,50)",0.00528864645451451
"[70,Inf)","[50,70)",0.0120961175116306
"[70,Inf)","[70,Inf)",0.00336826194124254
