"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",7.27830273152964
"[0,15)","[15,25)",0.852281233609782
"[0,15)","[25,50)",3.6527477045833
"[0,15)","[50,70)",1.44815504816016
"[0,15)","[70,Inf)",0.352518051810734
"[15,25)","[0,15)",1.52520143013067
"[15,25)","[15,25)",5.5168060373711
"[15,25)","[25,50)",4.75284289453062
"[15,25)","[50,70)",1.87801625160007
"[15,25)","[70,Inf)",0.355111835294563
"[25,50)","[0,15)",1.84011755065218
"[25,50)","[15,25)",1.33793517569911
"[25,50)","[25,50)",6.60059164929662
"[25,50)","[50,70)",3.09992715440365
"[25,50)","[70,Inf)",0.609068336323859
"[50,70)","[0,15)",0.874454367536145
"[50,70)","[15,25)",0.633690442231135
"[50,70)","[25,50)",3.71576026353456
"[50,70)","[50,70)",3.75719590648027
"[50,70)","[70,Inf)",1.07045517389982
"[70,Inf)","[0,15)",0.379094052990778
"[70,Inf)","[15,25)",0.213396100486394
"[70,Inf)","[25,50)",1.30018676687098
"[70,Inf)","[50,70)",1.90639112312356
"[70,Inf)","[70,Inf)",1.29870288899288
