"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",2.19791950903258
"[0,15)","[15,25)",0.385031549348765
"[0,15)","[25,50)",1.33532798475683
"[0,15)","[50,70)",0.583812348189114
"[0,15)","[70,Inf)",0.177541565433826
"[15,25)","[0,15)",0.689033908707459
"[15,25)","[15,25)",2.44092753994471
"[15,25)","[25,50)",1.85554992377803
"[15,25)","[50,70)",0.691952322653789
"[15,25)","[70,Inf)",0.174456682620442
"[25,50)","[0,15)",0.672688249874174
"[25,50)","[15,25)",0.522341168933925
"[25,50)","[25,50)",2.64985566348667
"[25,50)","[50,70)",1.35931294372652
"[25,50)","[70,Inf)",0.27682331155615
"[50,70)","[0,15)",0.352529418962494
"[50,70)","[15,25)",0.233482310374978
"[50,70)","[25,50)",1.62935474623398
"[50,70)","[50,70)",1.95754757604055
"[50,70)","[70,Inf)",0.631310973153126
"[70,Inf)","[0,15)",0.190926255461018
"[70,Inf)","[15,25)",0.104835637888875
"[70,Inf)","[25,50)",0.590938627049769
"[70,Inf)","[50,70)",1.12431203519247
"[70,Inf)","[70,Inf)",0.776430045808084
