"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",4.63293189176708
"[0,15)","[15,25)",0.276472196505163
"[0,15)","[25,50)",0.710513334930618
"[0,15)","[50,70)",0.209204258558295
"[0,15)","[70,Inf)",0.00356541732217068
"[15,25)","[0,15)",0.435385955237873
"[15,25)","[15,25)",3.5807533105119
"[15,25)","[25,50)",0.595798321179761
"[15,25)","[50,70)",0.151966118917436
"[15,25)","[70,Inf)",0.000915332189867367
"[25,50)","[0,15)",0.464115549015336
"[25,50)","[15,25)",0.246440763942202
"[25,50)","[25,50)",0.312762193880352
"[25,50)","[50,70)",0.056968708575704
"[25,50)","[70,Inf)",0.000978738725615609
"[50,70)","[0,15)",0.254991799136457
"[50,70)","[15,25)",0.117284738287813
"[50,70)","[25,50)",0.106300953242358
"[50,70)","[50,70)",0.0534086389362813
"[50,70)","[70,Inf)",0.00386271422135466
"[70,Inf)","[0,15)",0.0123092196963696
"[70,Inf)","[15,25)",0.00200095778930966
"[70,Inf)","[25,50)",0.00517288757641499
"[70,Inf)","[50,70)",0.0109400908960803
"[70,Inf)","[70,Inf)",0.00291444290811682
