"age_group_from","age_group_to","contacts"
"[0,15)","[0,15)",9.0355159980719
"[0,15)","[15,25)",1.31667719355294
"[0,15)","[25,50)",3.22052592159691
"[0,15)","[50,70)",1.48565475843535
"[0,15)","[70,Inf)",0.311313367775693
"[15,25)","[0,15)",1.88511326403692
"[15,25)","[15,25)",7.74412169393397
"[15,25)","[25,50)",4.39544853019461
"[15,25)","[50,70)",1.91084248655788
"[15,25)","[70,Inf)",0.291515021802325
"[25,50)","[0,15)",1.95533795512088
"[25,50)","[15,25)",1.86397504712857
"[25,50)","[25,50)",6.02233284610209
"[25,50)","[50,70)",3.15473405593403
"[25,50)","[70,Inf)",0.520317525610601
"[50,70)","[0,15)",0.973993758352741
"[50,70)","[15,25)",0.874993906166562
"[50,70)","[25,50)",3.40648121383958
"[50,70)","[50,70)",3.83528224613553
"[50,70)","[70,Inf)",0.882860519587746
"[70,Inf)","[0,15)",0.453177998421358
"[70,Inf)","[15,25)",0.296397031719529
"[70,Inf)","[25,50)",1.24751124826814
"[70,Inf)","[50,70)",1.96031050802187
"[70,Inf)","[70,Inf)",1.1981599281109
